Status,Titre,Détails,Auteurs,Publication,Pages,Domaine,Langue,Maison d'édition,Format,Acheté chez,Date de l'ajout,Auteur 1,Etat,Auteur,Genre,Naissance,Mort,Pays,Pays 2,Continent,Country,Code
0,"Colour of Magic, The ",0,"Pratchett, Terry",0.0,288,Fantasy,Anglais,Random House,epub,Google Play,2014-09-14,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Equal Rites,0,"Pratchett, Terry",0.0,288,Fantasy,Anglais,Random House,epub,Google Play,2014-09-14,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Guards! Guards!,0,"Pratchett, Terry",0.0,432,Fantasy,Anglais,Random House,epub,Google Play,2014-09-14,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Light Fantastic, The ",0,"Pratchett, Terry",0.0,288,Fantasy,Anglais,Random House,epub,Google Play,2014-09-14,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Pyramids,0,"Pratchett, Terry",0.0,384,Fantasy,Anglais,Random House,epub,Google Play,2014-09-14,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Snuff,0,"Pratchett, Terry",0.0,512,Fantasy,Anglais,Random House,epub,Google Play,2014-09-14,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Wyrd Sisters,0,"Pratchett, Terry",0.0,368,Fantasy,Anglais,Random House,epub,Google Play,2014-09-14,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Carpe Jugulum,0,"Pratchett, Terry",0.0,416,Fantasy,Anglais,Random House,epub,Google Play,2014-09-13,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Sourcery,0,"Pratchett, Terry",0.0,336,Fantasy,Anglais,Random House,epub,Google Play,2014-09-13,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Truth, The ",0,"Pratchett, Terry",0.0,448,Fantasy,Anglais,Random House,epub,Google Play,2014-09-13,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Hogfather,0,"Pratchett, Terry",0.0,432,Fantasy,Anglais,Random House,epub,Google Play,2014-06-27,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Last Continent, The ",0,"Pratchett, Terry",0.0,416,Fantasy,Anglais,Random House,epub,Google Play,2014-06-27,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Reaper Man,0,"Pratchett, Terry",0.0,352,Fantasy,Anglais,Random House,epub,Google Play,2014-06-06,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Lords and Ladies,0,"Pratchett, Terry",0.0,400,Fantasy,Anglais,Random House,epub,Google Play,2014-05-15,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Mort,0,"Pratchett, Terry",0.0,320,Fantasy,Anglais,Random House,epub,Google Play,2014-03-23,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Moving Pictures,0,"Pratchett, Terry",0.0,400,Fantasy,Anglais,Random House,epub,Google Play,2014-03-08,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Fifth Elephant, The ",0,"Pratchett, Terry",0.0,459,Fantasy,Anglais,Random House,epub,Kobo,2014-02-28,"Pratchett, Terry",m,"Pratchett, Terry",M,1948.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
o,"Brief History of the Boxer Rebellion: China's War on Foreigners, 1900, A ","China's War on Foreigners, 1900","Preston, Diana",1999.0,352,"Histoire, XIX, XX, Chine",Anglais,Robinson Publishing,Papier,Librairie,2014-02-28,"Preston, Diana",o,"Preston, Diana",F,1959.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,"dimanche de la vie, Le ",0,"Queneau, Raymond",1952.0,280,Roman,Français,Gallimard,epub,Chapitre,2017-06-03,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,"enfants du limon, Les",0,"Queneau, Raymond",1938.0,288,Roman,Français,Gallimard,epub,Chapitre,2017-06-03,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,Exercices de style,0,"Queneau, Raymond",1947.0,160,Théâtre,Français,Gallimard,epub,Chapitre,2017-06-03,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,"vol d'Icare, Le ",0,"Queneau, Raymond",1968.0,320,Roman,Français,Gallimard,epub,Chapitre,2017-06-03,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,"fleures bleues, Les",0,"Queneau, Raymond",1965.0,350,Roman,Français,Gallimard,epub,Chapitre,2017-04-02,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,Odile,0,"Queneau, Raymond",1937.0,196,Roman,Français,Gallimard,epub,Chapitre,2017-04-02,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,"oeuvres complètes de Sally Mara, Les",0,"Queneau, Raymond",1950.0,364,Roman,Français,Gallimard,epub,Chapitre,2017-04-02,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,"rude hiver, Un ",0,"Queneau, Raymond",1939.0,182,Roman,Français,Gallimard,epub,Chapitre,2017-04-02,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,Saint Glinglin,0,"Queneau, Raymond",1948.0,280,Roman,Français,Gallimard,epub,Chapitre,2017-04-02,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,"Chêne et Chien, suivi de ""Petite cosmogonie portative"" et de ""Le chant de Styrène""",Chêne et Chien; Petite cosmogonie portative; Le chant de Styrène,"Queneau, Raymond",1937.0,184,Poésie,Français,Gallimard,Aucun,Aucun,2014-02-28,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
a,"Chiendent, Le ",0,"Queneau, Raymond",1933.0,431,Poésie,Français,Gallimard,Néant,Néant,2014-02-28,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,Courir les rues. Battre la campagne. Fendre les flots,Courir les rues; Battre la campagne; Fendre les flots,"Queneau, Raymond",1967.0,360,Poésie,Français,Gallimard,Aucun,Aucun,2014-02-28,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
a,"derniers jours, Les",0,"Queneau, Raymond",1936.0,295,Roman,Français,Gallimard,Néant,Néant,2014-02-28,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,"Instant fatal, précédé de ""Les Ziaux"", L'",Les Ziaux; L'Instant fatal,"Queneau, Raymond",1948.0,248,Poésie,Français,Gallimard,Aucun,Aucun,2014-02-28,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
a,Loin de Rueil,0,"Queneau, Raymond",1944.0,211,Roman,Français,Gallimard,Néant,Néant,2014-02-28,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
a,Pierrot mon ami,0,"Queneau, Raymond",1942.0,222,Roman,Français,Gallimard,Néant,Néant,2014-02-28,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
a,Zazie dans le métro,0,"Queneau, Raymond",1959.0,189,Roman,Français,Gallimard,Néant,Néant,2014-02-28,"Queneau, Raymond",m,"Queneau, Raymond",M,1903.0,1976.0,France,,Europe,France,FRA
o,Quand le monde s'est fait nombre,0,"Rey, Olivier",2016.0,412,"Sociologie, Statistique",Français,Desclée de Brouwer,Papier,Librairie,2022-04-16,"Rey, Olivier",o,"Rey, Olivier",M,1964.0,,France,,Europe,France,FRA
o,"Régence, La ",0,"Richardt, Aimé",2003.0,300,"Histoire, XVIII siècle, France",Français,Tallandier,Papier,Librairie,2014-02-28,"Richardt, Aimé",c,"Richardt, Aimé",M,1950.0,,France,,Europe,France,FRA
0,Science Frictions,0,"Ritchie, Stuart",0.0,368,Science,Anglais,Random House,epub,OrellFluessi,2021-03-20,"Ritchie, Stuart",c,"Ritchie, Stuart",M,1985.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,"histoire de Paris, Une ",Par ceux qui l'ont fait,"Robb, Graham",2010.0,648,"Histoire, France",Français,Flammarion,Papier,Librairie,2014-02-28,"Robb, Graham",o,"Robb, Graham",M,1958.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,"science et les coïncidences, La ",La face cachée de la Lune,"Rothen, François",2014.0,245,Physique,Français,PPUR,Papier,Librairie,2020-10-01,"Rothen, François",o,"Rothen, François",M,1936.0,,Suisse,,Europe,Switzerland,CHE
o,Chasseurs de planètes,La fascination des ailleurs,"Rothen, François",2015.0,277,Astronomie,Français,PPUR,Papier,Librairie,2020-09-17,"Rothen, François",o,"Rothen, François",M,1936.0,,Suisse,,Europe,Switzerland,CHE
o,"Science, orgueil et préjugés",De quelques controverses qui ont marqué l'histoire du savoir aux polémiques scientifiques d'aujourd'hui,"Rothen, François",2020.0,257,Physique,Français,EPFL Press,Papier,Librairie,2020-09-17,"Rothen, François",o,"Rothen, François",M,1936.0,,Suisse,,Europe,Switzerland,CHE
o,"Commune et les Communards, La",0,"Rougerie, Jacques",1995.0,426,"Histoire, France, XIX siècle",Français,Gallimard,Papier,Librairie,2021-07-15,"Rougerie, Jacques",m,"Rougerie, Jacques",M,1932.0,2022.0,France,,Europe,France,FRA
o,Du contrat social,0,"Rousseau, Jean-Jacques",1762.0,243,Philosophie,Français,Flammarion,Papier,Librairie,2021-06-19,"Rousseau, Jean-Jacques",m,"Rousseau, Jean-Jacques",M,1712.0,1778.0,Suisse,France,Europe,Switzerland,CHE
o,"confessions, Tome II, Les",0,"Rousseau, Jean-Jacques",1770.0,552,Autobiographie,Français,Livre de Poche,epub,Google Play,2015-05-09,"Rousseau, Jean-Jacques",m,"Rousseau, Jean-Jacques",M,1712.0,1778.0,Suisse,France,Europe,Switzerland,CHE
o,"confessions, Tome I, Les",0,"Rousseau, Jean-Jacques",1765.0,416,Autobiographie,Français,Livre de Poche,epub,Google Play,2014-02-28,"Rousseau, Jean-Jacques",m,"Rousseau, Jean-Jacques",M,1712.0,1778.0,Suisse,France,Europe,Switzerland,CHE
o,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,0,"Rousseau, Jean-Jacques",1755.0,160,Philosohpie,Français,Livre de Poche,epub,Google Play,2014-02-28,"Rousseau, Jean-Jacques",m,"Rousseau, Jean-Jacques",M,1712.0,1778.0,Suisse,France,Europe,Switzerland,CHE
o,"rêveries du promeneur solitaire, Les",0,"Rousseau, Jean-Jacques",1778.0,223,Philosohpie,Français,Livre de Poche,epub,Google Play,2014-02-28,"Rousseau, Jean-Jacques",m,"Rousseau, Jean-Jacques",M,1712.0,1778.0,Suisse,France,Europe,Switzerland,CHE
o,Astérix ou la parodie des identités,0,"Rouvière, Nicolas",2008.0,337,"Littérature, Bande dessinée, Astérix",Français,Flammarion,Papier,Librairie,2014-02-28,"Rouvière, Nicolas",o,"Rouvière, Nicolas",M,1973.0,,France,,Europe,France,FRA
o,Histoire du snobisme,0,"Rouvillois, Frédéric",2008.0,496,Sociologie,Français,Flammarion,Papier,Librairie,2014-02-28,"Rouvillois, Frédéric",o,"Rouvillois, Frédéric",M,1964.0,,France,,Europe,France,FRA
0,Helgoland,0,"Rovelli, Carlo",0.0,219,Physique,Italien,Adelphi,epub,Kobo,2021-04-04,"Rovelli, Carlo",o,"Rovelli, Carlo",M,1956.0,,Italie,,Europe,Italy,ITA
0,"Order of Time, The ",0,"Rovelli, Carlo",0.0,224,Physique,Anglais,Penguin,epub,OrellFluessi,2018-04-27,"Rovelli, Carlo",o,"Rovelli, Carlo",M,1956.0,,Italie,,Europe,Italy,ITA
0,Harry Potter and the Chamber of Secrets,0,"Rowling, J. K.",0.0,256,Fantasy,Anglais,Bloomsbury,epub,Kobo,2014-02-28,"Rowling, J. K.",o,"Rowling, J. K.",F,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Harry Potter and the Deathly Hallows,0,"Rowling, J. K.",0.0,608,Fantasy,Anglais,Bloomsbury,epub,Kobo,2014-02-28,"Rowling, J. K.",o,"Rowling, J. K.",F,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Harry Potter and the Goblet of Fire,0,"Rowling, J. K.",0.0,640,Fantasy,Anglais,Bloomsbury,epub,Kobo,2014-02-28,"Rowling, J. K.",o,"Rowling, J. K.",F,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Harry Potter and the Half-blood Prince,0,"Rowling, J. K.",0.0,608,Fantasy,Anglais,Bloomsbury,epub,Kobo,2014-02-28,"Rowling, J. K.",o,"Rowling, J. K.",F,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Harry Potter and the Order of the Phoenix,0,"Rowling, J. K.",0.0,766,Fantasy,Anglais,Bloomsbury,epub,Kobo,2014-02-28,"Rowling, J. K.",o,"Rowling, J. K.",F,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Harry Potter and the Philosopher's Stone,0,"Rowling, J. K.",0.0,224,Fantasy,Anglais,Bloomsbury,epub,Kobo,2014-02-28,"Rowling, J. K.",o,"Rowling, J. K.",F,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
0,Harry Potter and The Prisoner Of Azkaban,0,"Rowling, J. K.",0.0,320,Fantasy,Anglais,Bloomsbury,epub,Kobo,2014-02-28,"Rowling, J. K.",o,"Rowling, J. K.",F,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,"Alphabet, The ",0,"Sacks, David",2003.0,400,Linguistique,Anglais,Arrow,Papier,Librairie,2014-02-28,"Sacks, David",c,"Sacks, David",M,1970.0,,États-Unis,,Amérique,United States,USA
0,"Man Who Mistook His Wife for a Hat, The ",0,"Sacks, Oliver",0.0,272,Neurologie,Anglais,Pan Macmillan,Prêt,Scribd,2020-12-26,"Sacks, Oliver",m,"Sacks, Oliver",M,1933.0,2015.0,Royaume-Uni,,Europe,United Kingdom,GBR
a,Et Franquin Créa Lagaffe,0,"Sadoul, Numa",1986.0,0,"Biographie, Littérature, Bande dessinée",Français,Aucun,Néant,Néant,2014-02-28,"Sadoul, Numa",o,"Sadoul, Numa",M,1947.0,,France,,Europe,France,FRA
o,Tintin et moi,Entretiens avec Hergé,"Sadoul, Numa",1975.0,301,"Biographie, Littérature, Bande dessinée",Français,Flammarion,Papier,Librairie,2014-02-28,"Sadoul, Numa",o,"Sadoul, Numa",M,1947.0,,France,,Europe,France,FRA
o,Courrier sud,0,"Saint-Exupéry, Antoine de",1929.0,160,Roman,Français,Gallimard,epub,Chapitre,2016-04-02,"Saint-Exupéry, Antoine de",m,"Saint-Exupéry, Antoine de",M,1900.0,1944.0,France,,Europe,France,FRA
o,Pilote de guerre,0,"Saint-Exupéry, Antoine de",1942.0,224,Roman,Français,Gallimard,epub,Chapitre,2016-04-02,"Saint-Exupéry, Antoine de",m,"Saint-Exupéry, Antoine de",M,1900.0,1944.0,France,,Europe,France,FRA
o,Terre des hommes,0,"Saint-Exupéry, Antoine de",1939.0,192,Roman,Français,Gallimard,epub,Chapitre,2016-04-02,"Saint-Exupéry, Antoine de",m,"Saint-Exupéry, Antoine de",M,1900.0,1944.0,France,,Europe,France,FRA
o,Vol de nuit,0,"Saint-Exupéry, Antoine de",1931.0,192,Roman,Français,Gallimard,epub,Chapitre,2016-04-02,"Saint-Exupéry, Antoine de",m,"Saint-Exupéry, Antoine de",M,1900.0,1944.0,France,,Europe,France,FRA
o,"Petit Prince, Le ",0,"Saint-Exupéry, Antoine de",1943.0,91,Conte,Français,Gallimard,Papier,Librairie,2014-02-28,"Saint-Exupéry, Antoine de",m,"Saint-Exupéry, Antoine de",M,1900.0,1944.0,France,,Europe,France,FRA
0,"bo vieux temps, Le ",0,"Saltykov-Chtchédrine, Mikhaïl",0.0,540,Récit,Français,L'Age d'Homme,Néant,Néant,2014-02-28,"Saltykov-Chtchédrine, Mikhaïl",m,"Saltykov-Chtchédrine, Mikhaïl",M,1826.0,1889.0,Russie,,Europe,Russia,RUS
0,Histoire d'une ville,0,"Saltykov-Chtchédrine, Mikhaïl",0.0,300,Roman,Français,Gallimard,Néant,Néant,2014-02-28,"Saltykov-Chtchédrine, Mikhaïl",m,"Saltykov-Chtchédrine, Mikhaïl",M,1826.0,1889.0,Russie,,Europe,Russia,RUS
o,Stefan Zweig,0,"Sauvat, Catherine",2006.0,280,"Biographie, Littérature, XX, Autriche",Français,Gallimard,Papier,Librairie,2014-02-28,"Sauvat, Catherine",o,"Sauvat, Catherine",F,1958.0,,Autriche,France,Europe,Austria,AUT
o,Mussolini,0,"Schieder, Wolfgang",2014.0,130,"Biographie, Politique, XX, Italie",Allemand,C.H.Beck,epub,OrellFluessi,2022-06-01,"Schieder, Wolfgang",o,"Schieder, Wolfgang",M,1935.0,,Allemagne,,Europe,Germany,DEU
o,"kurze Geschichte der deutschen Literatur, Die ",0,"Schlaffer, Heinz",2002.0,160,"Littérature, Allemagne",Allemand,Dtv,Papier,Librairie,2014-02-28,"Schlaffer, Heinz",m,"Schlaffer, Heinz",M,1939.0,,Allemagne,,Europe,Germany,DEU
o,"mort des Césars, La",0,"Schmidt, Joël",2016.0,324,"Histoire, Antiquité, Rome",Français,Perrin,epub,Google Play,2021-09-17,"Schmidt, Joël",o,"Schmidt, Joël",M,1937.0,,France,,Europe,France,FRA
o,Robespierre,0,"Schmidt, Joël",2011.0,337,"Biographie, Politique, XVIII, XIX, France",Français,Gallimard,epub,Feedbooks,2014-06-27,"Schmidt, Joël",o,"Schmidt, Joël",M,1937.0,,France,,Europe,France,FRA
o,Alexandre le Grand,0,"Schmidt, Joël",2009.0,333,"Biographie, Politique, Antiquité, Grèce",Français,Gallimard,Papier,Librairie,2014-02-28,"Schmidt, Joël",o,"Schmidt, Joël",M,1937.0,,France,,Europe,France,FRA
o,Christophe Colomb,0,"Schmidt, Marie-France",2012.0,332,"Biographie, Explorateur, XV, Espagne",Français,Gallimard,epub,Chapitre,2016-11-13,"Schmidt, Marie-France",c,"Schmidt, Marie-France",F,1950.0,,France,,Europe,France,FRA
o,"alte China: Von den Anfängen bis zum 19. Jahrhundert, Das ",0,"Schmidt-Glintzer, Helwig",1995.0,142,"Histoire, Chine",Allemand,C.H.Beck,Papier,Librairie,2014-02-28,"Schmidt-Glintzer, Helwig",o,"Schmidt-Glintzer, Helwig",M,1948.0,,Allemagne,,Europe,Germany,DEU
o,"neue China: Von den Opiumkriegen bis heute, Das ",0,"Schmidt-Glintzer, Helwig",1999.0,126,"Histoire, XX, Chine",Allemand,C.H.Beck,Papier,Librairie,2014-02-28,"Schmidt-Glintzer, Helwig",o,"Schmidt-Glintzer, Helwig",M,1948.0,,Allemagne,,Europe,Germany,DEU
o,Janis Joplin,0,"Schober, Ingeborg",2002.0,192,"Biographie, Musique, XX; États-Unis",Allemand,Dtv,Papier,Librairie,2014-02-28,"Schober, Ingeborg",m,"Schober, Ingeborg",F,1947.0,2010.0,Allemagne,,Europe,Germany,DEU
o,"fondement de la morale, Le",0,"Schopenhauer, Arthur",1879.0,254,Philosophie,Français,Livre de poche,Papier,Librairie,2021-08-01,"Schopenhauer, Arthur",m,"Schopenhauer, Arthur",M,1788.0,1860.0,Allemagne,,Europe,Germany,DEU
o,"art d’avoir toujours raison, L'",0,"Schopenhauer, Arthur",1830.0,96,Philosophie,Français,Mille et Une Nuits,epub,Chapitre,2017-04-02,"Schopenhauer, Arthur",m,"Schopenhauer, Arthur",M,1788.0,1860.0,Allemagne,,Europe,Germany,DEU
o,Physique quantique et représentation du monde,Science et humanisme; La situation actuelle en mécanique quantique,"Schrödinger, Erwin",1951.0,185,"Sciences, Physique",Français,Points,Papier,Librairie,2021-11-29,"Schrödinger, Erwin",m,"Schrödinger, Erwin",M,1887.0,1961.0,Autriche,,Europe,Austria,AUT
o,Qu'est-ce que la vie ?,0,"Schrödinger, Erwin",1967.0,175,"Sciences, Physique, Biologie",Français,Points,Papier,Librairie,2021-11-27,"Schrödinger, Erwin",m,"Schrödinger, Erwin",M,1887.0,1961.0,Autriche,,Europe,Austria,AUT
o,Enigma,The Battle For the Code,"Sebag Montefiore, Hugh",2000.0,592,"Histoire, Cryoptographie, Guerre",Anglais,Phoenix,Papier,Librairie,2014-02-28,"Sebag Montefiore, Hugh",o,"Sebag Montefiore, Hugh",M,1955.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,Jerusalem,0,"Sebag Montefiore, Simon",2011.0,768,"Histoire, Politique, Proche-Orient",Anglais,Orion,epub,OrellFluessi,2021-08-28,"Sebag Montefiore, Simon",o,"Sebag Montefiore, Simon",M,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,Stalin,The Court of the Red Tsar,"Sebag Montefiore, Simon",2003.0,752,"Biographie, Politique, Russie, XX siècle",Anglais,Phoenix,Papier,Librairie,2014-02-28,"Sebag Montefiore, Simon",o,"Sebag Montefiore, Simon",M,1965.0,,Royaume-Uni,,Europe,United Kingdom,GBR
o,"Vie heureuse, La",La Vie heureuse; La Brièveté de la vie,Sénèque,58.0,146,Philosophie,Français,Flammarion,Papier,Librairie,2021-08-01,Sénèque,m,Sénèque,M,-4.0,65.0,Italie,,Europe,Italy,ITA
o,Medée,0,Sénèque,50.0,144,Théâtre,Français,Flammarion,epub,Google Play,2021-07-11,Sénèque,m,Sénèque,M,-4.0,65.0,Italie,,Europe,Italy,ITA
0,Histoire d'une baleine blanche,0,"Sepulveda, Luis",0.0,128,Conte,Français,Métailié,epub,Payot,2021-01-05,"Sepulveda, Luis",m,"Sepulveda, Luis",M,1949.0,2020.0,Chili,,Amérique,Chile,CHL
0,"vieux qui lisait des romans d'amour, Le ",0,"Sepulveda, Luis",0.0,124,Roman,Français,Métailié,epub,Payot,2021-01-05,"Sepulveda, Luis",m,"Sepulveda, Luis",M,1949.0,2020.0,Chili,,Amérique,Chile,CHL
0,"Henry IV, Part 1",0,"Shakespeare, William",0.0,288,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2019-06-10,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Henry IV, Part 2",0,"Shakespeare, William",0.0,352,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2019-06-10,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,All's Well That Ends Well,0,"Shakespeare, William",0.0,272,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Antony and Cleopatra,0,"Shakespeare, William",0.0,336,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,As You Like It,0,"Shakespeare, William",0.0,224,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Comedy of Errors, The ",0,"Shakespeare, William",0.0,224,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Hamlet,0,"Shakespeare, William",0.0,400,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Henry V,0,"Shakespeare, William",0.0,336,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Julius Caesar,0,"Shakespeare, William",0.0,272,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,King Lear,0,"Shakespeare, William",0.0,368,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Macbeth,0,"Shakespeare, William",0.0,256,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Measure for Measure,0,"Shakespeare, William",0.0,224,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Merchant of Venice, The ",0,"Shakespeare, William",0.0,240,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Midsummer Night's Dream, A ",0,"Shakespeare, William",0.0,224,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Much Ado About Nothing,0,"Shakespeare, William",0.0,224,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Othello,0,"Shakespeare, William",0.0,272,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Richard III,0,"Shakespeare, William",0.0,288,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,Romeo and Juliet,0,"Shakespeare, William",0.0,320,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
0,"Taming of the Shrew, The ",0,"Shakespeare, William",0.0,288,Théâtre,Anglais,Feedbooks,epub,Feedbooks,2014-04-03,"Shakespeare, William",m,"Shakespeare, William",M,1564.0,1616.0,Royaume-Uni,,Europe,United Kingdom,GBR
